MajorCity,Year,AvgHouseholdMedianIncome
"Charleston, WV",2016.0,41471.25
"Charleston, WV",2017.0,42720.5
"Charleston, WV",2018.0,41223.75
"Charleston, WV",2019.0,41261.25
"Charleston, WV",2020.0,44275.75
"Charleston, WV",2021.0,48327.25
"Charlotte, NC",2011.0,45750.2
"Charlotte, NC",2012.0,48319.2
"Charlotte, NC",2013.0,49517.4
"Charlotte, NC",2014.0,52331.4
"Charlotte, NC",2015.0,54036.8
"Charlotte, NC",2016.0,59450.0
"Charlotte, NC",2017.0,60029.2
"Charlotte, NC",2018.0,62952.2
"Charlotte, NC",2019.0,65734.6
"Charlotte, NC",2020.0,69669.6
"Charlotte, NC",2021.0,71208.2
"Charlottesville, VA",2011.0,58798.6
"Charlottesville, VA",2012.0,59169.6
"Charlottesville, VA",2013.0,59468.4
"Charlottesville, VA",2014.0,60541.4
"Charlottesville, VA",2015.0,61581.5
"Charlottesville, VA",2016.0,64042.5
"Charlottesville, VA",2017.0,54290.2
"Charlottesville, VA",2018.0,55741.8
"Charlottesville, VA",2019.0,71176.75
"Charlottesville, VA",2020.0,59640.4
"Charlottesville, VA",2021.0,64016.8
"Chattanooga, TN",2011.0,27349.2
"Chattanooga, TN",2012.0,29130.6
"Chattanooga, TN",2013.0,29523.8
"Chattanooga, TN",2014.0,31306.6
"Chattanooga, TN",2015.0,30720.2
"Chattanooga, TN",2016.0,32431.2
"Chattanooga, TN",2017.0,32101.8
"Chattanooga, TN",2018.0,33263.0
"Chattanooga, TN",2019.0,35138.4
"Chattanooga, TN",2020.0,40200.4
"Chattanooga, TN",2021.0,42915.2
"Cheyenne, WY",2011.0,55725.333333333336
"Cheyenne, WY",2012.0,55700.666666666664
"Cheyenne, WY",2013.0,56480.666666666664
"Cheyenne, WY",2014.0,58995.333333333336
"Cheyenne, WY",2015.0,60179.666666666664
"Cheyenne, WY",2016.0,60533.666666666664
"Cheyenne, WY",2017.0,62848.666666666664
"Cheyenne, WY",2018.0,63839.666666666664
"Cheyenne, WY",2019.0,66128.33333333333
"Cheyenne, WY",2020.0,68364.33333333333
"Cheyenne, WY",2021.0,70887.0
"Chicago, IL",2011.0,93736.0
"Chicago, IL",2012.0,89353.0
"Chicago, IL",2013.0,98109.2
"Chicago, IL",2014.0,104974.6
"Chicago, IL",2015.0,104210.4
"Chicago, IL",2016.0,115879.6
"Chicago, IL",2017.0,117695.8
"Chicago, IL",2018.0,127909.4
"Chicago, IL",2019.0,128815.6
"Chicago, IL",2020.0,128755.6
"Chicago, IL",2021.0,130655.0
"Chico, CA",2011.0,44707.333333333336
"Chico, CA",2012.0,46000.666666666664
"Chico, CA",2013.0,46622.0
"Chico, CA",2014.0,46581.0
"Chico, CA",2015.0,46620.333333333336
"Chico, CA",2016.0,47255.0
"Chico, CA",2017.0,50645.0
"Chico, CA",2018.0,52632.666666666664
"Chico, CA",2019.0,57328.0
"Chico, CA",2020.0,60619.666666666664
"Chico, CA",2021.0,65216.0
"Cincinnati, OH",2011.0,25867.6
"Cincinnati, OH",2012.0,26054.2
"Cincinnati, OH",2013.0,26789.6
"Cincinnati, OH",2014.0,28262.4
"Cincinnati, OH",2015.0,28692.0
"Cincinnati, OH",2016.0,29634.6
"Cincinnati, OH",2017.0,33662.8
"Cincinnati, OH",2018.0,35605.0
"Cincinnati, OH",2019.0,37703.4
"Cincinnati, OH",2020.0,41650.6
"Cincinnati, OH",2021.0,44405.4
"Clarksville, TN",2011.0,49363.666666666664
"Clarksville, TN",2012.0,49347.0
"Clarksville, TN",2013.0,49587.666666666664
"Clarksville, TN",2014.0,50739.0
"Clarksville, TN",2015.0,50590.666666666664
"Clarksville, TN",2016.0,52442.0
"Clarksville, TN",2017.0,55127.0
"Clarksville, TN",2018.0,57638.333333333336
"Clarksville, TN",2019.0,58762.0
"Clarksville, TN",2020.0,62029.0
"Clarksville, TN",2021.0,65480.333333333336
"Cleveland, OH",2011.0,21947.4
"Cleveland, OH",2012.0,21377.8
"Cleveland, OH",2013.0,21133.2
"Cleveland, OH",2014.0,21295.0
"Cleveland, OH",2015.0,20744.0
"Cleveland, OH",2016.0,21640.8
"Cleveland, OH",2017.0,22674.2
"Cleveland, OH",2018.0,23590.2
"Cleveland, OH",2019.0,25154.6
"Cleveland, OH",2020.0,26464.8
"Cleveland, OH",2021.0,27667.2
"Cleveland, TN",2011.0,40687.0
"Cleveland, TN",2012.0,40273.333333333336
"Cleveland, TN",2013.0,40851.666666666664
"Cleveland, TN",2014.0,41315.333333333336
"Cleveland, TN",2015.0,42017.666666666664
"Cleveland, TN",2016.0,43009.666666666664
"Cleveland, TN",2017.0,45753.333333333336
"Cleveland, TN",2018.0,47134.666666666664
"Cleveland, TN",2019.0,50631.0
"Cleveland, TN",2020.0,50539.666666666664
"Cleveland, TN",2021.0,55004.0
"Coeur D Alene, ID",2011.0,44132.0
"Coeur D Alene, ID",2012.0,44681.0
"Coeur D Alene, ID",2013.0,44646.0
"Coeur D Alene, ID",2014.0,45100.5
"Coeur D Alene, ID",2015.0,46228.0
"Coeur D Alene, ID",2016.0,46086.0
"Coeur D Alene, ID",2017.0,50109.0
"Coeur D Alene, ID",2018.0,52016.5
"Coeur D Alene, ID",2019.0,54632.5
"Coeur D Alene, ID",2020.0,56879.5
"Coeur D Alene, ID",2021.0,60984.0
"College Station, TX",2011.0,44701.5
"College Station, TX",2012.0,44465.5
"College Station, TX",2013.0,44705.5
"College Station, TX",2014.0,45574.0
"College Station, TX",2015.0,45896.0
"College Station, TX",2016.0,48084.0
"College Station, TX",2017.0,49828.0
"College Station, TX",2018.0,52032.5
"College Station, TX",2019.0,54502.0
"College Station, TX",2020.0,53167.5
"College Station, TX",2021.0,55657.0
"Colorado Springs, CO",2011.0,42529.4
"Colorado Springs, CO",2012.0,43454.6
"Colorado Springs, CO",2013.0,43749.6
"Colorado Springs, CO",2014.0,44294.2
"Colorado Springs, CO",2015.0,43915.4
"Colorado Springs, CO",2016.0,45599.0
"Colorado Springs, CO",2017.0,47894.0
"Colorado Springs, CO",2018.0,49289.8
"Colorado Springs, CO",2019.0,52875.0
"Colorado Springs, CO",2020.0,56059.6
"Colorado Springs, CO",2021.0,60851.0
"Columbia, MO",2011.0,45510.0
"Columbia, MO",2012.0,44995.666666666664
"Columbia, MO",2013.0,44930.666666666664
"Columbia, MO",2014.0,44692.666666666664
"Columbia, MO",2015.0,45988.333333333336
"Columbia, MO",2016.0,46717.666666666664
"Columbia, MO",2017.0,49200.666666666664
"Columbia, MO",2018.0,50835.333333333336
"Columbia, MO",2019.0,53025.666666666664
"Columbia, MO",2020.0,54476.666666666664
"Columbia, MO",2021.0,57542.0
"Columbia, SC",2011.0,39031.6
"Columbia, SC",2012.0,39811.0
"Columbia, SC",2013.0,40303.8
"Columbia, SC",2014.0,39651.6
"Columbia, SC",2015.0,40825.0
"Columbia, SC",2016.0,42998.0
"Columbia, SC",2017.0,45015.4
"Columbia, SC",2018.0,45909.2
"Columbia, SC",2019.0,48316.2
"Columbia, SC",2020.0,48134.2
"Columbia, SC",2021.0,49032.8
"Columbus, GA",2011.0,32373.8
"Columbus, GA",2012.0,31809.0
"Columbus, GA",2013.0,30781.0
"Columbus, GA",2014.0,31583.2
"Columbus, GA",2015.0,31811.0
"Columbus, GA",2016.0,31067.0
"Columbus, GA",2017.0,31439.8
"Columbus, GA",2018.0,33253.4
"Columbus, GA",2019.0,34474.0
"Columbus, GA",2020.0,36960.2
"Columbus, GA",2021.0,39720.0
"Columbus, IN",2011.0,55477.0
"Columbus, IN",2012.0,56138.5
"Columbus, IN",2013.0,55727.0
"Columbus, IN",2014.0,56641.5
"Columbus, IN",2015.0,57030.0
"Columbus, IN",2016.0,56570.0
"Columbus, IN",2017.0,58025.0
"Columbus, IN",2018.0,58971.0
"Columbus, IN",2019.0,63234.0
"Columbus, IN",2020.0,66624.5
"Columbus, IN",2021.0,70804.0
"Columbus, OH",2011.0,39355.0
"Columbus, OH",2012.0,38751.0
"Columbus, OH",2013.0,39744.8
"Columbus, OH",2014.0,40403.2
"Columbus, OH",2015.0,41659.4
"Columbus, OH",2016.0,43007.4
"Columbus, OH",2017.0,46507.0
"Columbus, OH",2018.0,48566.2
"Columbus, OH",2019.0,52035.0
"Columbus, OH",2020.0,54071.4
"Columbus, OH",2021.0,58488.0
"Corpus Christi, TX",2011.0,30264.2
"Corpus Christi, TX",2012.0,33929.6
"Corpus Christi, TX",2013.0,37214.8
"Corpus Christi, TX",2014.0,42434.6
"Corpus Christi, TX",2015.0,38416.0
"Corpus Christi, TX",2016.0,44104.8
"Corpus Christi, TX",2017.0,43200.2
"Corpus Christi, TX",2018.0,43310.8
"Corpus Christi, TX",2019.0,39664.2
"Corpus Christi, TX",2020.0,38591.5
"Corpus Christi, TX",2021.0,39189.5
"Corvallis, OR",2011.0,28099.0
"Corvallis, OR",2012.0,29743.666666666668
"Corvallis, OR",2013.0,29755.333333333332
"Corvallis, OR",2014.0,32441.0
"Corvallis, OR",2015.0,45742.5
"Corvallis, OR",2016.0,47566.5
"Corvallis, OR",2017.0,49709.5
"Corvallis, OR",2018.0,52962.0
"Corvallis, OR",2019.0,55676.0
"Corvallis, OR",2020.0,58033.0
"Corvallis, OR",2021.0,60859.5
"Crestview, FL",2011.0,52270.0
"Crestview, FL",2012.0,53284.0
"Crestview, FL",2013.0,54235.0
"Crestview, FL",2014.0,55269.0
"Crestview, FL",2015.0,57025.5
"Crestview, FL",2016.0,58443.0
"Crestview, FL",2017.0,58603.5
"Crestview, FL",2018.0,63178.0
"Crestview, FL",2019.0,65181.5
"Crestview, FL",2020.0,64791.0
"Crestview, FL",2021.0,67473.5
"Cumberland, MD",2011.0,38398.0
"Cumberland, MD",2012.0,38307.0
"Cumberland, MD",2013.0,37262.0
"Cumberland, MD",2014.0,37788.0
"Cumberland, MD",2015.0,38223.0
"Cumberland, MD",2016.0,39329.0
"Cumberland, MD",2017.0,41667.0
"Cumberland, MD",2018.0,44375.0
"Cumberland, MD",2019.0,46498.0
"Cumberland, MD",2020.0,51793.0
"Cumberland, MD",2021.0,53122.0
"Dallas, TX",2011.0,68844.6
"Dallas, TX",2012.0,68190.6
"Dallas, TX",2013.0,69745.2
"Dallas, TX",2014.0,73481.4
"Dallas, TX",2015.0,76474.8
"Dallas, TX",2016.0,78627.6
"Dallas, TX",2017.0,82405.4
"Dallas, TX",2018.0,86838.2
"Dallas, TX",2019.0,90864.0
"Dallas, TX",2020.0,93156.0
"Dallas, TX",2021.0,94054.4
"Dalton, GA",2011.0,41578.0
"Dalton, GA",2012.0,40370.0
"Dalton, GA",2013.0,39204.5
"Dalton, GA",2014.0,39365.0
"Dalton, GA",2015.0,39847.0
"Dalton, GA",2016.0,41285.0
"Dalton, GA",2017.0,43988.0
"Dalton, GA",2018.0,46498.0
"Dalton, GA",2019.0,47224.5
"Dalton, GA",2020.0,48467.5
"Dalton, GA",2021.0,51179.5
"Danville, IL",2011.0,43901.5
"Danville, IL",2012.0,42273.0
"Danville, IL",2013.0,41782.5
"Danville, IL",2014.0,46899.0
"Danville, IL",2015.0,47837.0
"Danville, IL",2016.0,48988.0
"Danville, IL",2017.0,49327.0
"Danville, IL",2018.0,50180.0
"Danville, IL",2019.0,50784.5
"Danville, IL",2020.0,53894.5
"Danville, IL",2021.0,59821.0
"Daphne, AL",2011.0,72291.5
"Daphne, AL",2012.0,73137.5
"Daphne, AL",2013.0,70135.0
"Daphne, AL",2014.0,70749.5
"Daphne, AL",2015.0,72898.5
"Daphne, AL",2016.0,74626.0
"Daphne, AL",2017.0,76603.5
"Daphne, AL",2018.0,81433.5
"Daphne, AL",2019.0,85913.5
"Daphne, AL",2020.0,84842.5
"Daphne, AL",2021.0,90346.0
"Davenport, IA",2011.0,36109.2
"Davenport, IA",2012.0,37817.0
"Davenport, IA",2013.0,37541.4
"Davenport, IA",2014.0,38439.8
"Davenport, IA",2015.0,41757.0
"Davenport, IA",2016.0,42227.8
"Davenport, IA",2017.0,43084.4
"Davenport, IA",2018.0,43715.0
"Davenport, IA",2019.0,45017.4
"Davenport, IA",2020.0,45930.2
"Davenport, IA",2021.0,49309.8
"Decatur, AL",2011.0,47124.5
"Decatur, AL",2012.0,46243.5
"Decatur, AL",2013.0,43734.5
"Decatur, AL",2014.0,45895.5
"Decatur, AL",2015.0,44481.0
"Decatur, AL",2016.0,44925.5
"Decatur, AL",2017.0,45551.5
"Decatur, AL",2018.0,47300.0
"Decatur, AL",2019.0,50031.0
"Decatur, AL",2020.0,51781.5
"Decatur, AL",2021.0,55614.5
"Decatur, IL",2011.0,33804.5
"Decatur, IL",2012.0,34342.0
"Decatur, IL",2013.0,33886.5
"Decatur, IL",2014.0,34050.25
"Decatur, IL",2015.0,35009.5
"Decatur, IL",2016.0,35702.25
"Decatur, IL",2017.0,37310.0
"Decatur, IL",2018.0,37703.5
"Decatur, IL",2019.0,38515.0
"Decatur, IL",2020.0,40102.0
"Decatur, IL",2021.0,40717.5
"Deltona, FL",2011.0,51276.5
"Deltona, FL",2012.0,49336.0
"Deltona, FL",2013.0,47702.5
"Deltona, FL",2014.0,44797.5
"Deltona, FL",2015.0,42651.5
"Deltona, FL",2016.0,44520.5
"Deltona, FL",2017.0,46740.0
"Deltona, FL",2018.0,49638.0
"Deltona, FL",2019.0,53269.0
"Deltona, FL",2020.0,57718.0
"Deltona, FL",2021.0,63109.0
"Denver, CO",2011.0,48254.2
"Denver, CO",2012.0,49395.2
"Denver, CO",2013.0,50628.8
"Denver, CO",2014.0,52444.0
"Denver, CO",2015.0,52605.4
"Denver, CO",2016.0,55116.0
"Denver, CO",2017.0,60356.0
"Denver, CO",2018.0,63833.6
"Denver, CO",2019.0,69222.8
"Denver, CO",2020.0,75592.8
"Denver, CO",2021.0,79133.0
"Des Moines, IA",2011.0,42863.0
"Des Moines, IA",2012.0,42367.333333333336
"Des Moines, IA",2013.0,44700.666666666664
"Des Moines, IA",2014.0,43862.666666666664
"Des Moines, IA",2015.0,43250.0
"Des Moines, IA",2016.0,44529.666666666664
"Des Moines, IA",2017.0,47422.666666666664
"Des Moines, IA",2018.0,51207.333333333336
"Des Moines, IA",2019.0,54563.0
"Des Moines, IA",2020.0,56609.333333333336
"Des Moines, IA",2021.0,58691.666666666664
"Detroit, MI",2011.0,22515.2
"Detroit, MI",2012.0,22088.6
"Detroit, MI",2013.0,21017.8
"Detroit, MI",2014.0,20472.0
"Detroit, MI",2015.0,21073.8
"Detroit, MI",2016.0,22099.2
"Detroit, MI",2017.0,23471.4
"Detroit, MI",2018.0,24861.8
"Detroit, MI",2019.0,25996.0
"Detroit, MI",2020.0,28253.4
"Detroit, MI",2021.0,30449.2
"Dothan, AL",2011.0,46139.0
"Dothan, AL",2012.0,46941.666666666664
"Dothan, AL",2013.0,46331.333333333336
"Dothan, AL",2014.0,46081.333333333336
"Dothan, AL",2015.0,46887.666666666664
"Dothan, AL",2016.0,46321.666666666664
"Dothan, AL",2017.0,46975.666666666664
"Dothan, AL",2018.0,49471.0
"Dothan, AL",2019.0,51460.0
"Dothan, AL",2020.0,53859.0
"Dothan, AL",2021.0,55520.0
"Dover, DE",2011.0,52008.0
"Dover, DE",2012.0,51885.0
"Dover, DE",2013.0,50800.0
"Dover, DE",2014.0,51684.0
"Dover, DE",2015.0,50931.0
"Dover, DE",2016.0,51333.5
"Dover, DE",2017.0,53836.5
"Dover, DE",2018.0,54679.0
"Dover, DE",2019.0,54548.0
"Dover, DE",2020.0,54894.0
"Dover, DE",2021.0,57834.5
"Dubuque, IA",2011.0,56663.666666666664
"Dubuque, IA",2012.0,56903.333333333336
"Dubuque, IA",2013.0,57515.0
"Dubuque, IA",2014.0,58282.0
"Dubuque, IA",2015.0,58180.0
"Dubuque, IA",2016.0,59869.333333333336
"Dubuque, IA",2017.0,63016.0
"Dubuque, IA",2018.0,64965.0
"Dubuque, IA",2019.0,68069.0
"Dubuque, IA",2020.0,70042.66666666667
"Dubuque, IA",2021.0,72851.66666666667
"Duluth, MN",2011.0,41290.6
"Duluth, MN",2012.0,42216.2
"Duluth, MN",2013.0,43311.0
"Duluth, MN",2014.0,43727.2
"Duluth, MN",2015.0,43808.2
"Duluth, MN",2016.0,44611.8
"Duluth, MN",2017.0,46993.6
"Duluth, MN",2018.0,51019.6
"Duluth, MN",2019.0,52432.6
"Duluth, MN",2020.0,55772.8
"Duluth, MN",2021.0,60316.0
"Durham, NC",2011.0,40209.75
"Durham, NC",2012.0,41574.25
"Durham, NC",2013.0,42286.25
"Durham, NC",2014.0,42632.0
"Durham, NC",2015.0,43374.5
"Durham, NC",2016.0,45363.0
"Durham, NC",2017.0,46647.5
"Durham, NC",2018.0,49005.0
"Durham, NC",2019.0,52046.75
"Durham, NC",2020.0,54865.0
"Durham, NC",2021.0,59242.75
"East Stroudsburg, PA",2011.0,60805.5
"East Stroudsburg, PA",2012.0,58511.0
"East Stroudsburg, PA",2013.0,58440.0
"East Stroudsburg, PA",2014.0,60606.0
"East Stroudsburg, PA",2015.0,57833.0
"East Stroudsburg, PA",2016.0,60382.5
"East Stroudsburg, PA",2017.0,63509.5
"East Stroudsburg, PA",2018.0,65567.0
"East Stroudsburg, PA",2019.0,64564.5
"East Stroudsburg, PA",2020.0,70407.0
"East Stroudsburg, PA",2021.0,75157.0
"Eau Claire, WI",2011.0,47199.5
"Eau Claire, WI",2012.0,48182.0
"Eau Claire, WI",2013.0,47985.0
"Eau Claire, WI",2014.0,47818.5
"Eau Claire, WI",2015.0,48737.5
"Eau Claire, WI",2016.0,50106.0
"Eau Claire, WI",2017.0,51280.0
"Eau Claire, WI",2018.0,55174.5
"Eau Claire, WI",2019.0,59092.5
"Eau Claire, WI",2020.0,62344.0
"Eau Claire, WI",2021.0,64154.0
"El Centro, CA",2011.0,39754.0
"El Centro, CA",2012.0,42268.0
"El Centro, CA",2013.0,42618.0
"El Centro, CA",2014.0,42206.0
"El Centro, CA",2015.0,40878.0
"El Centro, CA",2016.0,42476.0
"El Centro, CA",2017.0,43842.0
"El Centro, CA",2018.0,46648.0
"El Centro, CA",2019.0,48290.0
"El Centro, CA",2020.0,47614.0
"El Centro, CA",2021.0,48888.0
"El Paso, TX",2011.0,23530.8
"El Paso, TX",2012.0,24036.8
"El Paso, TX",2013.0,24676.4
"El Paso, TX",2014.0,25016.8
"El Paso, TX",2015.0,25914.4
"El Paso, TX",2016.0,25758.4
"El Paso, TX",2017.0,26814.2
"El Paso, TX",2018.0,27258.0
"El Paso, TX",2019.0,28297.6
"El Paso, TX",2020.0,27060.2
"El Paso, TX",2021.0,28440.0
"Elizabethtown, KY",2011.0,48151.0
"Elizabethtown, KY",2012.0,48411.0
"Elizabethtown, KY",2013.0,47822.0
"Elizabethtown, KY",2014.0,49082.0
"Elizabethtown, KY",2015.0,51874.0
"Elizabethtown, KY",2016.0,52982.0
"Elizabethtown, KY",2017.0,56078.0
"Elizabethtown, KY",2018.0,55314.0
"Elizabethtown, KY",2019.0,57680.0
"Elizabethtown, KY",2020.0,60130.0
"Elizabethtown, KY",2021.0,62713.0
"Elkhart, IN",2011.0,41115.333333333336
"Elkhart, IN",2012.0,41113.333333333336
"Elkhart, IN",2013.0,40435.666666666664
"Elkhart, IN",2014.0,41807.333333333336
"Elkhart, IN",2015.0,42884.0
"Elkhart, IN",2016.0,44629.666666666664
"Elkhart, IN",2017.0,46948.333333333336
"Elkhart, IN",2018.0,49638.0
"Elkhart, IN",2019.0,50822.333333333336
"Elkhart, IN",2020.0,50676.666666666664
"Elkhart, IN",2021.0,53442.333333333336
